1,"DAILY LiUA 11+11 ROKEIIE PEARLs 0] PASSION {@919!91 Hovv! ioyetve er18 +#1K1* B114[41 Joуride п0""1114"" пr111""41 Joyride MTV umav9s58890 IMKEIIE HAVE NICE DAY KUKi[; Tuu! 055} ^EUURSL 8 OTHER Eдed IF00 DVet ROXETT = ROXETTE TRAVELLING Songs rrom studios Stages Kotelron DhbrSTRANGERIACES BH1[{ МAP]16 09 D O D KARMA ROOM SERVICE T'HE Ha1t 51[7 07121600-8+000+~8 SKARPI ?13 LOOK RoXETTE 8011404438 8144+4747 УеЧ-н4?МЧ214744=141 80444400444142( HofuRooms ISTuDIG goxette"
1,6500 вытяжка арко
1,Санки Фк4 колесиками Состояние хорошее
1,"ПРОДАМ СРОЧНО МАГНИТОЛУ
ПРОЦЕССОРНАЯ 3 ПАРЫ RCA
ЗА ЦЕНОЙ ПИШИТЕ В ЛС"
1,Анон. Продам динамики 13 пионер и штатные подиумы на ваз 14. За все 1300.
1,"Талантливый испанский художник Альфонсо Кунадо (Alfonso Cunado) родился в городе Саламанка, на западе Испании, 14 января 1953 года. Учился на химическом факультете столичного университета, после окончания которого, почти, два десятилетия посвятил службе в армии как артиллерийский офицер в воинской части, располагавшейся поблизости от города Вальядолид, а позже служил в Центральной лаборатории химического оружия."
1,PRiuk Oзtвam s
0,Продам фиалку 100 р. Отслежу по комм. Анон
1,Находите время отдыхать...
1,"Куплю молодежное пальто 46 размер
Анон"
1,"_KIKо 1""8 {[1!!0)8 Ilidipil"
1,Луна - Летние бульвары (Музыка. Мотор!)
1,"Внимание!
 В связи с устранением аварии на центральной водопроводной сети по ул. Горная г. Малмыжа   09.09.2021 в период с 8.00 час до 17.00 час будет отключено водоснабжение абонентов, проживающих по ул. Горная, Гагарина, Заводская, Лесная, Герцена, Спортивная, Мира, Дружбы.
Указанным абонентам рекомендуем иметь суточный запас воды.
Также, в связи с проведением аварийно- восстановительных работ на водопроводе, на участке ул. Горная от ул. Гагарина до ул. Герцена 09.09.2021  вводится ограничение движения автотранспорта с 8.00 до 17.00 час.
Движение автобуса по городскому маршруту в указанный  период времени будет осуществляться до  ул. Горная г. Малмыжа ( исключая остановку по ул. Дружбы)."
1,Продам запчасти на мотоцикл Минск .Анон .Админу добра
1,ОЛЕГ гАзмАнов Сайт группы: https:lIvk coml superdiskotekagOxOОx
1,коркикель
1,Продаю все вопросы по телефону 8(912)1258126
1,52 года второму альбому группы Led Zeppelin II.
1,Ребенок одним словом ❤❤❤
1,"❗❗❗В ближайшее время в Кировской области могут ввести QR-коды

В Кировской области могут в ближайшее время могут ввести QR-коды. Об этом рассказал Ньюслер, ссылаясь на источники в правительстве региона.

Сообщается, что власти Кировской области в ближайшие дни примут решение по поводу введения QR-кодов привитых или переболевших в некоторых заведениях. Где точно они потребуются пока неизвестно, однако журналисты сообщают, что на входах в гостиницы, хостелы, спортивные центры и на спортивные мероприятия придется показать свой куар-код.

Другие регионы России уже используют подобную практику, поэтому данная затея местных властей совсем не удивляет. Причиной ограничительных мер является резкий подъем заболеваемости COVID-19 в нашем регионе. Несмотря на то, что эта информация пока официально не подтверждена, такие ограничения вполне могут быть введены в регионе в ближайшее время."
1,"Elvira T - Хорошо без тебя / Бриллианты (Премьера клипа, 2021)"
1,EASTOFTHESUNWESTOFTHEMOON Я1:
1,Fishkimet
1,Продаю вязанные мочалки80руб
1,Patricia Kaas - Scène de vie (1990)
1,"Сюр-психотерапевт Тран Нгуен (Tran Nguyen) талантливая современная художница, которая создаёт удивительные сюрреалистические работы. Родилась в 1987 году во Вьетнаме, но выросла в Соединенных Штатах и в настоящее время живет в штате Джорджия."
1,ХАБИБ - Грустинка (Премьера клипа)
1,"Внимание!
 В связи с устранением аварии на центральной водопроводной сети по ул. Горная г. Малмыжа   08.09.2021 в период с 8.00 час до 17.00 час будет отключено водоснабжение абонентов, проживающих по ул. Горная, Гагарина, Заводская, Лесная, Герцена, Спортивная, Мира, Дружбы.
Указанным абонентам рекомендуем иметь суточный запас воды.
Также, в связи с проведением аварийно- восстановительных работ на водопроводе, на участке ул. Горная от ул. Гагарина до ул. Герцена 08.09.2021  вводится ограничение движения автотранспорта с 8.00 до 17.00 час.
Движение автобуса по городскому маршруту в указанный  период времени будет осуществляться до  ул. Горная г. Малмыжа ( исключая остановку по ул. Дружбы)."
1,"Столько лет он как белый мотылек летел на свет,
Чтоб обратно возвращаться в пустоту...

#словаизпесни"
0,14часть 2глова
1,"Память
«Я убит подо Ржевом…»
Это стихотворение Александр Твардовский написал в 1946 году, посвятив его тысячам солдат, которые отдали свои жизни в годы Великой Отечественной войны ради счастья будущих поколений. Многие до сих пор числятся пропавшими без вести.
В их числе до недавнего времени находился и житель г.Малмыжа Абдулла Гарифович Гарифов.
Родился Абдулла в 1905 году в многодетной семье лесничего Гарифа Габидулловича и портнихи Хазяр Курбангалиевны, где воспитывалось семеро сыновей и две дочери.
Повзрослев, Абдулла стал отличным сапожником, любил охоту и рыбалку. Когда пришло время, молодой человек женился на девушке из Старого Ирюка Рашиде. В семье родилось двое детей - Наиль и Разия. Счастливые супруги ждали третьего ребенка, но все планы нарушила война.
Все семеро сыновей Габидуллиных ушли на фронт. После войны вернулись только трое. Самым первым пропал без вести 36-летний Абдулла. Через год погибли Ибрагим (32 года) и Мубаракьян (21 год), еще через два – 25-летний Шакирьян…
До конца жизни надеялись родители, что Абдулла вернется домой, но чуда не произошло.
В начале октября жителю г.Малмыжа Марату Султановичу Гарифову пришло сообщение в социальной сети ВКонтакте от представителя поискового отряда «Победа» г.Ржева Тверской области. В нем сообщалось, что в ходе раскопок найдены останки Абдуллы Гарифова и просьба, помочь в поиске его родственников.
По счастливой случайности Марат оказался внуком пропавшего без вести солдата. Пообщавшись с одним из поисковиков Андреем Туманцевым, Марат узнал, что в ходе раскопок найдены останки 130 бойцов Красной армии. Из 74 медальонов девять имен прочитано, у шестерых найдены родственники. Многие солдаты были жителями Кировской области. По словам поисковика, чтобы открыть медальон, потребовалось восемь часов, а родственников нашли за 10 минут...
Мероприятие по захоронению останков запланировано на 22 июня 2022 года в г.Ржеве. На него приглашают близких родственников погибших. Предать останки родной земле невозможно, так как они неотделимы. Все это время они будут храниться во временном захоронении.
В настоящее время у Абдуллы Гарифовича остался в живых один сын Султан (отец Марата), который никогда не видел отца, шесть внуков и девять правнуков. Единственный документ, который сохранился – охотничий билет, полученный Абдуллой в июле 1941 года.
Родные планируют поехать на мероприятие, чтобы проводить в последний путь своего отца, деда и прадеда."
1,Продам памперсы для взрослых размер М(2) или обменяю на (3)...анон
1,FAELESY FDUTDALiI S1554 1348111031211*43
1,продам .комплект. зима .в идеальном состояние.1700 р
0,"IC HOME Aом faberlic Ля уютного ДОМА косметика оля уютного дома кухни мыло Для Кухни ЗАПАХи устраняющее ЗАПАХи KICHEN AROMA аромат экзотических фр exotic кофеи тирамису v6308<* 1&0 иэфоектие ""5#} не раздранаст Ру6 SOAP CONTROL fruits залаки сариятные ност, Мягко оревтивно рук {# 44 #*` к9 )"
1,Total 😎😉🔥
1,Мужчина упал с 9-этажки на BMW и чудом выжил
1,05820115
1,Олег Газманов ✊🏻🔥💯
1,Есть может у кого галстук подобного цвета на выходные?
1,"Белла Ормсет. ""Родилась я в Гааге (Нидерланды) в 1968 году, а сейчас живу и работаю на крошечном островке в Пагет Саунд, рядом с Сиэллтом (Вашингтон, США). Я получила степень бакалавра в области изящных искусств (BFA) по живописи в Школе Дизайна Род Айленда в 1990 году."
0,ремонт 89677794766 ддежц
1,Баста - Knockdown
0,2 часть книги выкладываем по 10 страничек так как больше не пропускают
1,Художница из Лагоса Marcellina Oseghale Akpojotor.
1,@tgd_75
1,"80 лет назад
 
 В ноябре 1941 года в Малмыж был эвакуирован Московский областной педагогический институт (МОПИ).
 В октябре 1941 года Государственный комитет обороны принял решение об эвакуации столицы. В связи с этим занятия в пединституте были приостановлены. В это же самое время происходит смена директора института. Исполнять обязанности директора был назначен декан исторического факультета Александр Георгиевич Калягин.
 Местом дислокации был выбран Малмыж. Транспортных средств для плановой эвакуации недоставало, поэтому руководство института принимает решение о выводе студентов из Москвы походным маршем до Мурома. Здесь уже распределялись по эшелонам, следующим на восток. Переход возглавили профессор, заведующий кафедрой географии И. И. Никшич и математик, доцент М. В. Потоцкий. Профессорско-преподавательский состав МОПИ остался в столице и был вывезен в Малмыж только в декабре 1941 года.
 В Малмыж был эвакуирован не только МОПИ, но и другие педагогические вузы – Московский государственный педагогический институт имени В.И. Ленина, педагогический институт имени К. Либкнехта, дефектологический институт. Для единой управленческой структуры возникла необходимость их объединения. После слияния на пост директора малмыжского кластера был назначен доцент МГПИ Молодых Н.И. Прежний директор МОПИ старший преподаватель А. Г. Калягин был перемещен на пост руководителя парткома, являясь одновременно деканом исторического факультета. В Малмыж приехали семь профессоров, десять доцентов, пять преподавателей без степени и званий.
 Так как подавляющее большинство эвакуированных студентов и преподавателей принадлежали МОПИ, решением Наркомпроса объединённое высшее учебное заведение в Малмыже стало именоваться: Московский областной педагогический институт.
 Педагогический институт располагался в нескольких зданиях. Учебным корпусом для института стало здание Малмыжского педучилища (ДДТ). На пяти факультетах института училось около 250 студентов. Они готовились стать учителями русского языка и литературы, физики и математики, истории, географии, биологии и химии.
 Преподаватели и студенты в эвакуации вели активную пропагандистскую и агитационную работу. В Доме культуры ими было прочитано около 300 лекций. Ставились театральные постановки. Устраивались спортивные состязания и даже спартакиада. Большое внимание уделялось помощи местным колхозам.
 В эвакуации в Малмыже у Александра Георгиевича Калягина и его супруги, сотрудницы МОПИ, преподавателя французского языка Юлии Мироновны Зайдеман родился сын Александр. Тяжёлый труд в эвакуации подорвал здоровье Александра Георгиевича и привёл к разрыву сердца. В это время сыну не было и месяца от рождения. Могила А.Г. Калягина находится на малмыжском кладбище.
 В августе 1942 года большая группа выпускников двух средних школ (городской и Рожкинской) поступила на первый курс Московского пединститута. Географический и литфак пользовались особой популярностью. А доучивались они уже в Москве.
 Приказом от 14 октября 1943 года эвакуированная часть Московского областного педагогического института возвращается в Москву."
1,Cream Soda & Алёна Свиридова - Розовый фламинго (премьера клипа)
1,Falco.
0,Щенок превращается...😃
0,Таблички.89061115438.Кукмор.
1,Пусть ваш лимит на счастье никогда не истекает!
0,"📌️Вот и наступили холода, сырость...
Скоро уже и морозы.
Животным, которые находятся на улице все сложнее выжить, все сложнее найти пропитание, не говоря уже о ""добрых людях"", которые постоянно, всяческий стараются навредить ..
️📌Ответственное отношение к животным — не от ума и не от убеждений. С ним рождаются. Или оно есть, или его нет. Если его нет — ничего объяснить невозможно. Даже не надо пытаться.
‼️Дорогие ,наши подписчики.
Вы все наверное помните кошку с котятами с поста https://vk.com/wall-45965049_1951
Котят забрали в семьи ,а кошка продолжает жить на улице,голодная и холодная.Когда то она была частью чьей то  жизни, которые в какой-то момент посчитали ее  не нужной  и выбросили безответственно и безоглядно.
✅Кошка очень ласковая, в еде неприхотлива,лоток на пять с плюсом ,к тому же отличная мышеловка .
На днях будет простерилизована (гулянок и нежеланного потомства не будет)

👆Подумайте, ведь мы с вами можем изменить судьбы многих несчастных и  пусть каждому, кто протянет руку помощи слабому, вернется в стократном размере.

➡️Репосты приветствуются!!!

☎️8- 912 712-18-62-Альфира.
☎️8-9127113964 -Эльвира.

👉Все интересующие вас вопросы вы можете задавать в лс по ссылкам:
https://vk.com/id55135481
https://vk.com/id19147064
https://vk.com/id59733341
https://vk.com/id620164686
https://vk.com/id140480732"
0,Новые. Размер 40-41. 800р.
1,Капризулю в расход
1,VZOCTUBER i0
1,Robbie Williams 😎🔥💯
1,Мари Краймбрери - Самолёт (Премьера Клипа 2021)
1,"Продаю все по 400р.
1.куртка глория джинс Деми рост92-98
2.валенки Кукмор 24р
3.ботинки зимние 25р"
1,BIEDуDоIавIюIEмISя[
1,Татьяна Овсиенко 😍🔥💯
0,Котобезумие какое-то))
1,rinrin7281
1,"Админ, опубликуй, пожалуйста 🙏🙏
Кто-нибудь едет завтра после обеда или в пятницу Из Малмыжа в Йошкар-Олу? Нужно документы из Малмыжа забрать. Откликнитесь, пожалуйста, очень нужно🙏🙏🙏. В Малмыже сами привезём, в Йошкар-Оле сами заберём откуда скажите."
1,"Когда ты не как все, и идешь против системы😍😂😂"
1,Пропаганда (старый состав) 😍🔥💯
1,Наталья Ветлицкая 😌😍🔥
1,"Продам мягкую мебель, недорого, пишите в личку."
1,"Салат ""Николь"". Необычно вкусно

Обычные продукты в интересном сочетании...

Ингредиенты:
4 основных ингредиента в равных пропорциях:
сыр
ветчина
морковь сырая
яблоко

дополнительно:

майонез
сухарики
чеснок

Приготовление:

Ветчину порезать соломкой

Сыр, яблоко, морковь натереть на крупной терке

Добавить сухарики, заправить майонезом, добавив раздавленный зубчик чеснока"
1,Продам вязанные мочалки70руб пишите в личку кому надо
1,Костюм полевой «Мох» Размер 52/4 Цена 2000₽ 89274444397
1,Точь-в-точь повторил😂
1,SUINNESS : DRAUGKT У/оreму .~
1,]1
1,Чтоб я так жил!
1,Яна 😌✌🏻🔥
1,Evanescence 😇👍🏻💯
1,Коляска Tutis Zippy 2 в 1 Шоколад
1,Кай Метов✌🏻😎🔥
1,Каста — Выходи гулять (Official Music Video)
1,Наказание близко
1,Спортзал — это весело😂😂
1,SCORPIONS FLY TOTHE RAINBOW
1,Светодиодные Led ПТФ
1,"Продается мясо говядина передняя часть 330р/кг
Все вопросы по номеру +7 919 528-51-52"
1,Куплю парку. Размер 42-44. Напишу в личку сама. Анонимно.🤍
1,Продам ходунки для взрослых- 1500 руб.
1,У кого есть игры на х-бокс 360 Анон.
1,"Джон Бретт — английский художник, близкий движению прерафаэлитов (сам он себя прерафаэлитом не считал), наиболее известный тщательно прорисованными пейзажами."
1,Анон.кто может проверить пульт от электрокотла по проводке
1,"Осенняя ночь также прекрасна, как и день, но по своему...🍁🍂"
1,%(;
1,"Продаю клей для блоков 5 шт, осталось после стройки,в магазине стоит за мешок 195р. Отдам за 170 р"
1,"КАнАиаАТы в депутаты районной Маамыжского района Кировской обаасти шестого созыва Авухманматный избиратеаьный округ N95 Бажанов Газизов Кошкина Валерий Кузьмич Фанил Фанисович Ирина Анатольевна Год рождения: 1968 г рождения: 1972 г. рождения; 19вi [ Место жительства: Ккровская область Малжыж- Место жительствая Кировская область Малмыж- Место жительства; Кировская область , Малмыж ский район, Каненный Ключ ский район , г Малмыж ский район , д. Малый Китяк Megto работы , должностья индивидуальный Место работы , должность: ИП Газизов Ф Ф.; член Месto работы , должность; Большекитякскый предпрынинателья член Всероссийской полит- Всероссийской политической парткм кединАя сельский Дом культуры Филнал Мкук МрцКД ческой партии сЕдинАя РоССИЯм РосСИЯм дирентор; Член Всероссийской политическом партии кЕДИНАя Россия , Выдвинут: Малмыжское районное местное от- Выдвинут: Малмыжское районное местное отде- Выдвинута: самовыдвижение деленке Всероссийской политической партим ление Всероссийской политической партии кЕДИ - кЕДИНАя РоссИям НАЯ РоссиЯм Думы Тод Тоду"
1,299
1,32 года альбому The Fifth группы Bad Boys Blue.
1,"Катя Кокорина — Ты для меня свет (Премьера, 2021)"
1,Художник lindsey Kustusch.
1,"Clare Elsaesser – талантливая художница, которая получила качественное профессиональное образование (окончила художественную школу и колледж), а последние два года работала штатным художником. На картинах Clare Elsaesser можно увидеть красивейшие женские силуэты: кажется, что дамы вовсе не обращают внимания на подсматривающую за ними художницу или же отворачиваются, как бы невзначай, прикрывая лицо шикарным букетом или копной роскошных волос."
1,eolditool гэпрitп/ IITII TO(KS
1,"📌📌📌Перелеты из Кирова в Москву компания начнет осуществлять с 20 ноября 2021 года.      Улететь из Кирова можно будет в понедельник, вторник, четверг и субботу. По понедельникам и вторникам будет совершаться один вылет – в 6:25 и 16:20 соответственно. По четвергам и субботам – по два рейса: утренний в 6:25 и вечерний в 16:20. Время полета займет 1 час 45 минут.     Из Москвы в Киров можно будет улететь с 19 ноября. Расписание обратных рейсов на конкретный день лучше уточнять на сайте компании."
1,Chris Norman 🎼🎶🎸🔥
1,82 МАША И Медведи Сайт группы: https:lIvk comlsuperdiskotekagOxOОx
1,"13:11 ,1ll ,1| 85% Жалобы по благоустр сегодня в 9:51 Ответить 221 222 581004= Правительство Кировской области Brs!0851[8 Айдар, добрый день По информации администрации Малмыжского городского поселения ежегодно в рамках проводимых субботников на территории города проводятся работы ПО уборке общественных территорий в том числеи парковых зон. B рамках экологического субботника кЗеленая BECHA 2O21, проведены работы по очистке и уборке парка, находящегося вблизи детской площадки Талисманиям В период с 1O.O5. проводились работы по акарицидной обработке данного парка. Также рабочими по благоустройству администрации Малмыжского городского поселения в 2О21 году проведены работы по уборке сорных трав, в том числе и борщевика Сосновского, на вышеуказанном участке с применением химических средств сегодня в 9:57 Ответить Bbngrоу Правительство Кировской области 8r508=1[0 Сообщение"
1,"📡ЗНАНИЯ🔬Захват Афганистана террористическим движением «Талибан»* — главная новость, в которую до сих пор сложно поверить. Я улетел оттуда буквально за несколько часов до того, как талибы беспрепятственно вошли в Кабул. Ещё две недели назад никто и подумать не мог, что такое возможно. Но вот американцы в панике валят из страны, афганцы пытаются спастись, уцепившись за трап улетающего самолета, а в столице закрашивают изображения женщин на витринах салонов красоты.

США за 20 лет вбухали в развитие афганской армии почти 90 миллиардов долларов. Теперь они оттуда уходят проигравшими — как в свое время ушел СССР. Гражданская война продолжается, «демократия» не прижилась, мирная жизнь — далекая перспектива. Новые обитатели президентского дворца обещают не устраивать геноцид и уверяют, что они уже совсем не такие, как в 90-е. Только их словам никто не верит.

В этом видео я расскажу вам, почему Афганистан снова превратился в республику «Талибан» и как теперь изменится жизнь простых афганцев. А ещё попробую объяснить, почему происходящее в этой далекой стране должно волновать нас с вами.
https://www.youtube.com/watch?v=WN4ml14HkRU -> https://vk.com/wall-168171570_822
#Кругозор
Нажми лайк ❤️ и поделись новостью с друзьями 👇"
1,"Продаю саженцы малины «Фестивальная»ремонтантный сорт ягоды красные Крупные плодоносят до мороза ;
По цене 150 руб
Малины желтой сорт «Гигант»
По цене 100 Руб
Сорта из Челябинского питомника.
С Калинино 89127254557"
1,Продаём 3х ком квартиру в сосновке вятскополянского района кировской области. Продам видеомагнитофон 500 руб. Дивиди 500 руб. Стиральная машина Мини Вятка рабочая 800 руб. Обращаться в личку.
1,Morgenshtern & Тимати - El Problema
1,Готов к ужину! 🐶
0,"Нашла котёнка в центре города, полностью черненький, упитанный, возможно потерялся, взяла пока на передержку к себе, если вдруг кто потерял или хочет приобрести нового друга, пишите, оставила бы у себя, но аллергия замучает"
0,"Доброе утро, хозяйка!"
1,Удивил бабулю✨
1,Весёлые ступеньки
1,"Здравствуйте! Подскажите контакты компании, которая занимается перетяжкой мебели на дому. Хотелось бы перешить раздвижной диван и два кресла. Материал уже не презентабельного вида, но конструкция крепкая. Заранее спасибо"
1,Depecbe Mode SPEAKRSPELL
1,"Продаю зимнюю куртку очень тёплая. Покупали за 4,5. т
Цена 2000₽анон"
1,Сплин ✊🏻🔥💯
1,"Абсолютно новые демисезонные берцы с войлочными стельками! Размер 43 Цена 1500₽
89274444397"
0,Только кота заберите
1,"Малмыжский краеведческий музей ^[ Vhu ( и0I00 6""1.5"
1,Когда оставили нянчиться с малышней🙈😍😍
1,Где можно купить роутер МегаФон? Цена? Анонимно пожалуйста.
1,"ЕГОР КРИД - PU$$Y BOY (Премьера Клипа, 2021)"
1,"Если есть вход, то есть и выход"
1,Сергей Минаев 😉✌🏻👍🏻
1,"Продам, тел.89195046295"
1,PL+895
1,"Свет берёз,
Шум берёз... 🍂💛🎼🎶"
0,"Большинство жителей России выступают против цифровизации школы — исследование

68% граждан России выступают против перехода от традиционной школы к цифровой, говорится в статье «АКСИО-10. Недопустимая цифра», опубликованной в газете «Суть времени"".

В статье приводится результат социологического опроса, посвященного цифровой реформе образования в России. Опрос был проведен центром АКСИО с 26 апреля по 16 мая с участием 34 632 респондентов.

43% жителей России крайне отрицательно оценивают замену традиционной системы образования на цифровую, еще 25% относятся к такой замене просто отрицательно, говорится в исследовании.

Только 4% граждан России активно поддерживают полную цифровизацию образования в школах, и еще 10% склоняются к такому переходу, отмечают авторы исследования. «Таким образом, 68% против и 14% за при 19% воздержавшихся», — указывается в статье.

По мнению авторов статьи, уверенный перевес сторонников традиционной формы обучения стал бы достаточным для защиты классической школы, если бы Россия была идеальным демократическим государством.

«… Надо полагать, власть и приближенный к ней бизнес продолжат пытаться продавливать переход к цифровой школе — это ей во всех отношениях выгодно <…> и приятно…», — отмечают авторы статьи. По их мнению, цифровые технологии в школах обещают власти и бизнесу огромные возможности слежки за молодежью.
...

✅ Читать статью:"
